standardized_state,state_name,record_type,source_name,coverage_scope,refresh_date
ID,Idaho,ARREST,Canyon County,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Boise,2024-05-02
ID,Idaho,ARREST,Bingham County,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Bannock,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Jerome,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Madison,2024-05-02
ID,Idaho,ARREST,Uncategorized,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Bonnevile,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Bingham,2024-05-02
ID,Idaho,ARREST,Cassia County,STATEWIDE,2024-05-02
ID,Idaho,ARREST,Elmore County,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Canyon,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Ada,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Nez Perce,2024-05-02
ID,Idaho,ARREST,Kootenai County,Kootenai,2024-05-02
ID,Idaho,ARREST,Idaho,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Bonner,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Latah,2024-05-02
ID,Idaho,SOR,Idaho Sex Offender Registry,STATEWIDE,2024-05-02
ID,Idaho,SOR,Idaho Sex Offender Registry,STATEWIDE,2024-05-02
ID,Idaho,WARRANT,Id Bannock Most Wanted,STATEWIDE,2024-05-02
ID,Idaho,ARREST,Jerome County,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Kootenai,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Gem,2024-05-02
ID,Idaho,ARREST,Kootenai County,STATEWIDE,2024-05-02
ID,Idaho,ARREST,Blaine County,STATEWIDE,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Valley,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Blaine,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Elmore,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Clearwater,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Minidoka,2024-05-02
ID,Idaho,WARRANT,Id Ada County Warrant,Ada,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Cassia,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Gooding,2024-05-02
ID,Idaho,DOC,Id Dept Of Corrections,Payette,2024-05-02
ID,Idaho,COURT,Uncategorized,STATEWIDE,2024-05-02
ID,Idaho,WARRANT,Id Blackfoot Most Wanted,STATEWIDE,2024-05-02
ID,Idaho,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Champaign County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Hubbard County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Hardin County Clerk Of Courts,Hardin,2024-05-02
IL,Illinois,ARREST,Jackson County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kent County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Anson County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Hancock,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Macoupin,2024-05-02
IL,Illinois,ARREST,Stone County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Coles,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Moultrie,2024-05-02
IL,Illinois,ARREST,Buchanan County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Illinois Administrative Office Of The Courts,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Calloway County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Dona Ana County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Boone,2024-05-02
IL,Illinois,WARRANT,Il Will Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Adams,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Mclean,2024-05-02
IL,Illinois,SOR,Illinois Sexual Predator,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Olmsted County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Menard County Clerk Of Courts,Menard,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Williamson,2024-05-02
IL,Illinois,COURT,Wabash County Clerk Of Courts,Wabash,2024-05-02
IL,Illinois,ARREST,Cumberland County,STATEWIDE,2024-05-02
IL,Illinois,SOR,Il Sexually Dangerous V,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Ballard County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Missoula County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kalamazoo County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Sangamon,2024-05-02
IL,Illinois,SOR,Illinois Sex Offender Registry,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Shelby,2024-05-02
IL,Illinois,ARREST,Henry County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Adair County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cherokee County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Monroe,2024-05-02
IL,Illinois,ARREST,Harvey County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Callaway County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Cass,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Bureau,2024-05-02
IL,Illinois,ARREST,St. Mary''S County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Breckinridge County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,La Salle,2024-05-02
IL,Illinois,ARREST,Mccracken County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Sangamon County Clerk Of Courts,Sangamon,2024-05-02
IL,Illinois,WARRANT,Il Henry Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lamar County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Cook,2024-05-02
IL,Illinois,ARREST,Jasper County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lake County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Russell County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Mclean County Clerk Of Courts,Mclean,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Livingston,2024-05-02
IL,Illinois,ARREST,St. John The Baptist County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Madison,2024-05-02
IL,Illinois,ARREST,Ohio,STATEWIDE,2024-05-02
IL,Illinois,COURT,Illinois Administrative Office Of The Courts,Knox,2024-05-02
IL,Illinois,COURT,Illinois Child Murderer/Murde,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Grundy,2024-05-02
IL,Illinois,ARREST,Meade County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Rock Island,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,De Witt,2024-05-02
IL,Illinois,ARREST,Butler County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Michigan,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Grant County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Tazewell,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Clay,2024-05-02
IL,Illinois,ARREST,Clark County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lucas County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Ogle,2024-05-02
IL,Illinois,ARREST,Larue County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Warren County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cedar County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Le Sueur County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Morgan,2024-05-02
IL,Illinois,ARREST,Creek County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Massac County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cleveland County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Jessamine County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Pope County Clerk Of Courts,Pope,2024-05-02
IL,Illinois,ARREST,Crittenden County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Dewitt County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Stearns County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Guilford County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Calhoun County Clerk Of Courts,Calhoun,2024-05-02
IL,Illinois,ARREST,Carteret County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Du Page,2024-05-02
IL,Illinois,ARREST,Burke County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Kane,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Douglas,2024-05-02
IL,Illinois,WARRANT,Il Peoria County Warrant,Peoria,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Peoria,2024-05-02
IL,Illinois,ARREST,Hinds County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,De Kalb,2024-05-02
IL,Illinois,ARREST,Bullitt County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Ohio County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Alpena County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Franklin,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Clinton,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Saline,2024-05-02
IL,Illinois,ARREST,White County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Stephenson,2024-05-02
IL,Illinois,ARREST,Winnebago County,Winnebago,2024-05-02
IL,Illinois,ARREST,Otter Tail County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Eddy County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Mcdonald County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Scott County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kemper County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,St. Tammany County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Clark,2024-05-02
IL,Illinois,ARREST,Bernalillo County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Barry County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Jackson,2024-05-02
IL,Illinois,ARREST,Daviess County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Logan,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Lee,2024-05-02
IL,Illinois,COURT,Jasper County Clerk Of Courts,Jasper,2024-05-02
IL,Illinois,ARREST,Campbell County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Edgar,2024-05-02
IL,Illinois,ARREST,St. Charles Par County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Powell County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Dickinson County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Buncombe County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kendall County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Oakland County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Iroquois,2024-05-02
IL,Illinois,ARREST,Sampson County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Saline County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Faribault County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Pike,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Vermilion,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Massac,2024-05-02
IL,Illinois,ARREST,Taylor County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Warren,2024-05-02
IL,Illinois,ARREST,Kane County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Catawba County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Whiteside,2024-05-02
IL,Illinois,SOR,Il Sexually Dangerous P,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Mayes County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Buffalo County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,San Miguel County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Hardin County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Uncategorized,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Randolph,2024-05-02
IL,Illinois,COURT,Henderson County Clerk Of Courts,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Mchenry County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Sarpy County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Crawford,2024-05-02
IL,Illinois,ARREST,Johnston County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Platte County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Wyandotte County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Alexander,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Wabash,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Jefferson,2024-05-02
IL,Illinois,ARREST,Hillsdale County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cape Girardeau County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Macon County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Jefferson Davis County,STATEWIDE,2024-05-02
IL,Illinois,WARRANT,Il Lake Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Johnson County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cooper County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Davie County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Schuyler County Clerk Of Courts,Schuyler,2024-05-02
IL,Illinois,SOR,Il Sexually Violent Per,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Macon,2024-05-02
IL,Illinois,ARREST,Boone County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Lawrence,2024-05-02
IL,Illinois,ARREST,Pulaski County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Adams County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Gallatin County Clerk Of Courts,Gallatin,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Mchenry,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Perry,2024-05-02
IL,Illinois,ARREST,Logan County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Champaign County Clerk Of Courts,Champaign,2024-05-02
IL,Illinois,ARREST,Nelson County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Knox,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Fayette,2024-05-02
IL,Illinois,ARREST,Hancock County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Morgan County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lancaster County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Cook County Clerk Of Courts,Cook,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Fulton,2024-05-02
IL,Illinois,ARREST,Allen County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Isabella County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Chautauqua County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Henderson County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Murder And Violent Offender Against Youth Registry,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Kankakee,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Kendall,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Carroll,2024-05-02
IL,Illinois,ARREST,Midland County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Athens County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Mcleod County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Curry County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lyon County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Pottawatomie County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Crow Wing County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Rockcastle County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Christian Clerk Of Courts,Christian,2024-05-02
IL,Illinois,COURT,Illinois Administrative Office Of The Courts,Will,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Tunica County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Effingham,2024-05-02
IL,Illinois,ARREST,Jones County,STATEWIDE,2024-05-02
IL,Illinois,SOR,Illinois Non-Verified Child S,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Greene County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Dakota County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Hart County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Niagara County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Dorchester County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Vermilion County Clerk Of Courts,Vermilion,2024-05-02
IL,Illinois,ARREST,Rowan County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Illinois Administrative Office Of The Courts,Cook,2024-05-02
IL,Illinois,ARREST,Beltrami County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Harrison County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Dupage County Clerk Of Courts,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Nobles County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Pitt County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Waseca County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Santa Fe County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Oldham County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Bates County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Assumption County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kentucky,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,St. Clair,2024-05-02
IL,Illinois,ARREST,Forrest County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Union,2024-05-02
IL,Illinois,ARREST,Belknap County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kansas,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Il Arrest Log Arrest,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Woodford,2024-05-02
IL,Illinois,ARREST,Comanche County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Muhlenberg County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Mason County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Ottawa County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Will,2024-05-02
IL,Illinois,ARREST,Yazoo County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Lake,2024-05-02
IL,Illinois,COURT,Uncategorized,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Pike County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Sherburne County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Marion,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Winnebago,2024-05-02
IL,Illinois,ARREST,Whitley County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cook County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Lincoln County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Socorro County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Stark County Clerk Of Courts,Stark,2024-05-02
IL,Illinois,ARREST,Rio Arriba County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Montgomery,2024-05-02
IL,Illinois,ARREST,Forsyth County,STATEWIDE,2024-05-02
IL,Illinois,WARRANT,Il Chicago Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Champaign,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,White,2024-05-02
IL,Illinois,ARREST,Lafourche County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Chicago Police Department,Cook,2024-05-02
IL,Illinois,ARREST,Webster County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Scott County Clerk Of Courts,Scott,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Wayne,2024-05-02
IL,Illinois,ARREST,Barren County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Casey County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Desoto County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Hamilton County,STATEWIDE,2024-05-02
IL,Illinois,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Atchison County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Brown County Clerk Of Courts,Brown,2024-05-02
IL,Illinois,COURT,Edwards County Clerk Of Courts,Edwards,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Mason,2024-05-02
IL,Illinois,ARREST,Winnebago County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Jasper County,Jasper,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Richland,2024-05-02
IL,Illinois,COURT,Putnam County Clerk Of Courts,Putnam,2024-05-02
IL,Illinois,WARRANT,Il Dupage-Dumeg Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Carter County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Ravalli County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Cabarrus County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Bond,2024-05-02
IL,Illinois,ARREST,Brunswick County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Macomb County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Christian,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Johnson,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Jersey,2024-05-02
IL,Illinois,ARREST,Muskegon County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Gaston County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Graves County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Uncategorized,Cook,2024-05-02
IL,Illinois,ARREST,Morrison County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Renville County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Wake County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,St. Mary County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Mcdonough,2024-05-02
IL,Illinois,WARRANT,Il Crawford County Warrant,Crawford,2024-05-02
IL,Illinois,WARRANT,Il Peoria Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Grayson County,STATEWIDE,2024-05-02
IL,Illinois,COURT,Tazewell County Clerk Of Courts,Tazewell,2024-05-02
IL,Illinois,ARREST,Mcpherson County,STATEWIDE,2024-05-02
IL,Illinois,DOC,Illinois Department Of Corrections,Henry,2024-05-02
IL,Illinois,SOR,Illinois Non-Verified Adult S,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Harlan County,STATEWIDE,2024-05-02
IL,Illinois,WARRANT,Il White Most Wanted,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Kenton County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Shelby County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,Laurel County,STATEWIDE,2024-05-02
IL,Illinois,ARREST,New Hanover County,STATEWIDE,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,Adams,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,Franklin,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,Tippecanoe,2024-05-02
IN,Indiana,COURT,Indiana Administrative Office Of The Courts,Owen,2024-05-02
IN,Indiana,ARREST,Marion County,Mairon,2024-05-02
IN,Indiana,WARRANT,In Noble County Warrants,Noble,2024-05-02
IN,Indiana,COURT,Indiana Administrative Office Of The Courts,Morgan,2024-05-02
IN,Indiana,ARREST,Marion County,Marion,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,Howard,2024-05-02
IN,Indiana,ARREST,Wayne County,STATEWIDE,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,White,2024-05-02
IN,Indiana,ARREST,Whitley County,STATEWIDE,2024-05-02
IN,Indiana,DOC,Indiana Department Of Corrections,Elkhart,2024-05-02
