state_header,jurisdiction,process,search_cost,ten_year_surcharge,court_fee,access_fee,state
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",St Mary,Processor,3.8,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",St Tammany,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Statewide,Processor,1.6,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Tangipahoa,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Tensas,Vendor,3.8,1.5,20.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Terrebonne,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Union,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Vermilion,Processor,3.8,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Vernon,Processor,3.8,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Washington,Auto + Processor,0.0,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Webster,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",West Baton Rouge,Auto FE,0.0,0.0,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",West Carroll,Vendor,3.8,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",West Feliciana,Auto + Processor,0.0,1.5,0.0,0.0,LOUISIANA
"LOUISIANA | District, Parish (Jefferson Parish only) ( F/M )",Winn,Vendor,3.8,1.5,0.0,0.0,LOUISIANA
"MAINE | Superior, District (County Seat) ( F/M )",Androscoggin,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Aroostook,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Cumberland,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Franklin,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Hancock,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Kennebec,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Knox,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Lincoln,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Oxford,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Penobscot,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Piscataquis,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Sagadahoc,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Somerset,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Statewide,Processor,2.55,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Waldo,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",Washington,Processor,2.3,1.5,31.0,0.0,MAINE
"MAINE | Superior, District (County Seat) ( F/M )",York,Processor,2.3,1.5,31.0,0.0,MAINE
"MARYLAND | District, Circuit ( F/M )",Allegany,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Anne Arundel,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Baltimore,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Baltimore City,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Calvert,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Caroline,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Carroll,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Cecil,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Charles,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Dorchester,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Frederick,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Garrett,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Harford,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Howard,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Kent,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Montgomery,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Prince George's,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Queen Anne's,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Somerset,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",St. Mary's,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Statewide,Auto FE,2.55,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Talbot,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Washington,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Wicomico,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MARYLAND | District, Circuit ( F/M )",Worcester,Auto FE,0.0,0.0,0.0,0.0,MARYLAND
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Barnstable,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Barnstable All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Berkshire,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Berkshire All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Bristol,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Bristol All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Dukes,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Dukes All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Essex,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Essex All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Franklin,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Franklin All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Hampden,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Hampden All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Hampshire,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Hampshire All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Middlesex,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Middlesex All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Nantucket,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Nantucket All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Norfolk,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Norfolk All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Plymouth,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Plymouth All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Statewide,Vendor,6.65,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Suffolk,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Suffolk All District,Vendor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Worcester,Processor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MASSACHUSETTS | Superior, District (County Seat), Municipal (Suffolk County Only) ( F/M )",Worcester All District,Processor,4.9,1.5,0.0,0.0,MASSACHUSETTS
"MICHIGAN | Circuit, District  ( F/M )",Alcona,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Alger,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Allegan,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Alpena,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Antrim,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Arenac,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Baraga,Auto FE,0.0,0.0,15.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Barry,Auto FE,0.0,0.0,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Bay,Processor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Benzie,Vendor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Berrien,Processor,5.15,1.5,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Branch,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Calhoun,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Cass,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Charlevoix,Vendor,5.15,1.5,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Cheboygan,Vendor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Chippewa,Vendor,5.15,1.5,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Clare,Auto FE,0.0,0.0,16.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Clinton,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Crawford,Vendor,5.15,1.5,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Delta,Vendor,5.15,1.5,40.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Dickinson,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Eaton,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Emmet,Auto FE,0.0,0.0,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Genesee,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Gladwin,Auto FE,0.0,0.0,19.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Gogebic,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Grand Traverse,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Gratiot,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Hillsdale,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Houghton,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Huron,Vendor,5.15,1.5,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Ingham,Processor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Ionia,Auto FE,0.0,0.0,12.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Iosco,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Iron,Auto FE,0.0,0.0,40.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Isabella,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Jackson,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Kalamazoo,Processor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Kalkaska,Vendor,5.15,1.5,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Kent,Processor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Kent Circuit Only,Auto + Processor,0.0,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Keweenaw,Vendor,5.15,1.5,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Lake,Vendor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Lapeer,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Leelanau,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Lenawee,Auto FE,0.0,0.0,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Livingston,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Luce,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Mackinac,Auto FE,0.0,0.0,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Macomb,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Manistee,Vendor,5.15,1.5,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Marquette,Auto FE,0.0,0.0,20.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Mason,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Mecosta,Vendor,5.15,1.5,10.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Menominee,Auto FE,0.0,0.0,15.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Midland,Auto FE,0.0,0.0,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Missaukee,Vendor,5.15,1.5,5.0,0.0,MICHIGAN
"MICHIGAN | Circuit, District  ( F/M )",Monroe,Auto FE,0.0,0.0,0.0,0.0,MICHIGAN
